DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,SEX,AGE,LABPROF_STATUS_C,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_SEX,NOTE_AGE,NOTE_LABPROF_STATUS_C,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,HOLS,9,9,TOTAL,99,2023,13,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,TRIP,9,9,TOTAL,99,2019,8.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,TRIP,9,9,TOTAL,99,2020,11.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,TRIP,9,9,TOTAL,99,2021,9.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,TRIP,9,9,TOTAL,99,2022,10.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE1,TRIP,9,9,TOTAL,99,2023,10.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,BUS,9,9,TOTAL,99,2019,1.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,BUS,9,9,TOTAL,99,2021,1.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,BUS,9,9,TOTAL,99,2022,0.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,BUS,9,9,TOTAL,99,2023,3.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOL,9,9,TOTAL,99,2019,1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOL,9,9,TOTAL,99,2020,0.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOL,9,9,TOTAL,99,2021,1.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOL,9,9,TOTAL,99,2022,1.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOL,9,9,TOTAL,99,2023,1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLL,9,9,TOTAL,99,2019,0.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLL,9,9,TOTAL,99,2020,0.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLL,9,9,TOTAL,99,2021,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLL,9,9,TOTAL,99,2022,1.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLL,9,9,TOTAL,99,2023,0.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLS,9,9,TOTAL,99,2019,2.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLS,9,9,TOTAL,99,2020,2.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLS,9,9,TOTAL,99,2021,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLS,9,9,TOTAL,99,2022,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,HOLS,9,9,TOTAL,99,2023,4.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,TRIP,9,9,TOTAL,99,2019,1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,TRIP,9,9,TOTAL,99,2020,0.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,TRIP,9,9,TOTAL,99,2021,1.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,TRIP,9,9,TOTAL,99,2022,1.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE2,TRIP,9,9,TOTAL,99,2023,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,BUS,9,9,TOTAL,99,2019,1.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,BUS,9,9,TOTAL,99,2020,7.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,BUS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,BUS,9,9,TOTAL,99,2022,7.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,BUS,9,9,TOTAL,99,2023,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOL,9,9,TOTAL,99,2019,5.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOL,9,9,TOTAL,99,2020,3.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOL,9,9,TOTAL,99,2021,3.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOL,9,9,TOTAL,99,2022,3.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOL,9,9,TOTAL,99,2023,2.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLL,9,9,TOTAL,99,2019,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLL,9,9,TOTAL,99,2020,3.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLL,9,9,TOTAL,99,2021,3.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLL,9,9,TOTAL,99,2022,3.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLL,9,9,TOTAL,99,2023,2.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLS,9,9,TOTAL,99,2019,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLS,9,9,TOTAL,99,2020,3.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLS,9,9,TOTAL,99,2021,3.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLS,9,9,TOTAL,99,2022,2.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,HOLS,9,9,TOTAL,99,2023,1.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,TRIP,9,9,TOTAL,99,2019,5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,TRIP,9,9,TOTAL,99,2020,4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,TRIP,9,9,TOTAL,99,2021,3.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,TRIP,9,9,TOTAL,99,2022,3.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE3,TRIP,9,9,TOTAL,99,2023,2.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,BUS,9,9,TOTAL,99,2019,13.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,BUS,9,9,TOTAL,99,2020,9.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,BUS,9,9,TOTAL,99,2021,19.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,BUS,9,9,TOTAL,99,2022,10.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,BUS,9,9,TOTAL,99,2023,29.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOL,9,9,TOTAL,99,2019,4.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOL,9,9,TOTAL,99,2020,3.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOL,9,9,TOTAL,99,2021,5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOL,9,9,TOTAL,99,2022,5.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOL,9,9,TOTAL,99,2023,5.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLL,9,9,TOTAL,99,2019,3.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLL,9,9,TOTAL,99,2020,2.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLL,9,9,TOTAL,99,2021,4.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLL,9,9,TOTAL,99,2022,4.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLL,9,9,TOTAL,99,2023,4.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLS,9,9,TOTAL,99,2019,9.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLS,9,9,TOTAL,99,2020,8.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLS,9,9,TOTAL,99,2021,6.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLS,9,9,TOTAL,99,2022,10,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,HOLS,9,9,TOTAL,99,2023,8.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,TRIP,9,9,TOTAL,99,2019,5.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,TRIP,9,9,TOTAL,99,2020,3.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,TRIP,9,9,TOTAL,99,2021,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,TRIP,9,9,TOTAL,99,2022,5.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITE4,TRIP,9,9,TOTAL,99,2023,6.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,BUS,9,9,TOTAL,99,2019,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,BUS,9,9,TOTAL,99,2021,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,BUS,9,9,TOTAL,99,2023,1.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOL,9,9,TOTAL,99,2019,3.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOL,9,9,TOTAL,99,2020,2.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOL,9,9,TOTAL,99,2021,3.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOL,9,9,TOTAL,99,2022,2.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOL,9,9,TOTAL,99,2023,3.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLL,9,9,TOTAL,99,2019,3.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLL,9,9,TOTAL,99,2020,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLL,9,9,TOTAL,99,2021,3.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLL,9,9,TOTAL,99,2022,2.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLL,9,9,TOTAL,99,2023,3.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLS,9,9,TOTAL,99,2019,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLS,9,9,TOTAL,99,2020,2.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLS,9,9,TOTAL,99,2021,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLS,9,9,TOTAL,99,2022,2.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,HOLS,9,9,TOTAL,99,2023,1.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,TRIP,9,9,TOTAL,99,2019,3.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,TRIP,9,9,TOTAL,99,2020,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,TRIP,9,9,TOTAL,99,2021,3.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,TRIP,9,9,TOTAL,99,2022,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF1,TRIP,9,9,TOTAL,99,2023,3.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,BUS,9,9,TOTAL,99,2019,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,BUS,9,9,TOTAL,99,2021,0,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,BUS,9,9,TOTAL,99,2023,0,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOL,9,9,TOTAL,99,2019,1.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOL,9,9,TOTAL,99,2020,0.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOL,9,9,TOTAL,99,2021,0.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOL,9,9,TOTAL,99,2022,0.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOL,9,9,TOTAL,99,2023,0.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLL,9,9,TOTAL,99,2019,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLL,9,9,TOTAL,99,2020,0.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLL,9,9,TOTAL,99,2021,0.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLL,9,9,TOTAL,99,2022,0.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLL,9,9,TOTAL,99,2023,0.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLS,9,9,TOTAL,99,2019,0.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLS,9,9,TOTAL,99,2020,0.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,HOLS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,TRIP,9,9,TOTAL,99,2019,1.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,TRIP,9,9,TOTAL,99,2020,0.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,TRIP,9,9,TOTAL,99,2021,0.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,TRIP,9,9,TOTAL,99,2022,0.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF2,TRIP,9,9,TOTAL,99,2023,0.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,BUS,9,9,TOTAL,99,2019,4.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,BUS,9,9,TOTAL,99,2020,3.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,BUS,9,9,TOTAL,99,2021,3.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,BUS,9,9,TOTAL,99,2022,4.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,BUS,9,9,TOTAL,99,2023,3.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOL,9,9,TOTAL,99,2019,5.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOL,9,9,TOTAL,99,2020,7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOL,9,9,TOTAL,99,2021,7.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOL,9,9,TOTAL,99,2022,7.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOL,9,9,TOTAL,99,2023,7.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLL,9,9,TOTAL,99,2019,6.2,,,,,,,,,,,,,,
