"ITTER107","Territorio","TIPO_DATO7","Indicatori","CORREZ","Correzione","TIPO_ALLOGGIO2","Tipologia di esercizio","ATECO_2007","Ateco 2007","ISO","Paese di residenza dei clienti","TIPOITTER1A","Tipo di località","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-03","Mar-2017",682058,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-04","Apr-2017",1215888,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-05","Mag-2017",1197016,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-06","Giu-2017",1349842,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-07","Lug-2017",1582304,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-08","Ago-2017",1878638,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-09","Set-2017",1493770,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-10","Ott-2017",1194023,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-11","Nov-2017",691604,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2017-12","Dic-2017",651380,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-01","Gen-2023",542649,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-02","Feb-2023",506479,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-03","Mar-2023",719562,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-04","Apr-2023",1082600,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-05","Mag-2023",1109773,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-06","Giu-2023",1210674,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-07","Lug-2023",1352071,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-08","Ago-2023",1583205,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-09","Set-2023",1365784,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-10","Ott-2023",1141772,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-11","Nov-2023",708243,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","TOUR_THRM","località termali","2023-12","Dic-2023",688148,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-01","Gen-2017",334282,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-02","Feb-2017",342874,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-03","Mar-2017",420011,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-04","Apr-2017",486133,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-05","Mag-2017",526948,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-06","Giu-2017",650918,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-07","Lug-2017",920211,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-08","Ago-2017",1092307,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-09","Set-2017",702394,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-10","Ott-2017",530697,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-11","Nov-2017",396172,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2017-12","Dic-2017",430540,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-01","Gen-2023",623096,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-02","Feb-2023",628104,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-03","Mar-2023",800022,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-04","Apr-2023",1011463,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-05","Mag-2023",1076763,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-06","Giu-2023",1124426,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-07","Lug-2023",1277490,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-08","Ago-2023",1290401,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-09","Set-2023",1186854,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-10","Ott-2023",1070467,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-11","Nov-2023",809237,,
"IT","Italia","NI","presenze","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","CPROV","capoluoghi di provincia  n.a.c. ","2023-12","Dic-2023",709441,,
